caseid,version,maindate,cutoffym,state,zipcode,income1,income2,income3,income4,income5,income_original,income_flg,age,age_flg,disabled,dobyr,edu_cat,edu_cat_flg,employ_stat,employ_stat_flg,hisp_race,hisp_race_flg,male,male_flg,memovr18,memund18,memund18_flg,retired,student,workfull,workpart,wgt_m1,wgt_m2,wgt_m3_6,wgt_m7,wgt_m8,wgt_m9_12,wgt_partial
88803834,"0111","20130209","201207","TN","37075",66541.826,86607.159,134766.89,68968.522,45956.715,-7,1,53,0,-1,1959,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,13765.68636,0,0,13337.70816,14982.10617,26675.41634,0
88805913,"0111","20130222","201207","NY","11433",100000,100000,100000,100000,100000,100000,0,71,0,-1,1941,3,0,3,0,2,0,0,0,2,0,0,1,-1,2,-1,2700.841952,4054.98768,0,2640.809535,3247.507207,5281.618874,.7857143
88806433,"0111","20130208","201207","WA","98103",170000,170000,170000,170000,170000,170000,0,45,0,-1,1967,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,4596.19737,0,0,4465.711218,5272.239261,8931.422295,0
88808035,"0111","20130115","201207","VA","23966",41091.768,54637.315,69045.114,55494.13,46438.255,-7,1,76,0,-1,1936,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1687.276032,0,0,1641.489415,2007.574989,3282.978823,.483871
88809368,"0111","20130115","201207","MD","21228",35000,35000,35000,35000,35000,35000,0,83,0,-1,1929,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,15078.01687,0,0,14668.85361,17940.30674,29337.70714,.483871
88811473,"0111","20130115","201207","TX","78240",50000,50000,50000,50000,50000,50000,0,71,0,-1,1941,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,16863.13076,0,0,16131.91805,20270.83344,32263.8357,.483871
88813039,"0111","20130121","201207","NC","28105",35000,35000,35000,35000,35000,35000,0,63,0,-1,1949,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,6057.001506,0,0,5786.8936,7019.430542,11573.7869,.6774194
88815211,"0111","20130123","201207","MO","63108",15000,15000,15000,15000,15000,15000,0,24,0,-1,1988,3,0,4,0,3,0,0,0,1,0,0,2,1,2,-1,2708.117311,0,0,2777.583469,3239.348219,5555.166794,.7419355
88816852,"0111","20130201","201207","IA","52001",60000,60000,60000,60000,60000,60000,0,22,0,-1,1990,1,0,1,0,3,0,1,0,4,0,0,-1,-1,1,-1,355230.4521,0,0,355368.5818,444611.5061,710737.1382,0
88816991,"0111","20130126","201207","OH","43050",18544.125,13299.705,12378.281,9619.3358,21626.902,-8,1,77,0,-1,1935,1,1,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,10562.31198,0,0,10205.04719,12136.52418,20410.09467,.8387097
88817297,"0111","20130206","201207","MD","20721",113017.28,57125.795,99118.495,100429.32,139524.22,-8,1,21,0,2,1991,2,0,4,0,2,0,0,0,4,0,0,2,2,2,2,24603.26751,0,0,24616.6946,30978.15483,49233.38572,0
88820112,"0111","20130220","201207","PA","15101",95000,95000,95000,95000,95000,95000,0,28,0,-1,1984,2,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,24247.71078,33661.98802,0,23444.92733,28680.51558,46889.85662,.7142857
88822938,"0111","20130128","201207","AZ","85249",85000,85000,85000,85000,85000,85000,0,57,0,-1,1955,2,0,1,0,3,0,0,0,3,0,0,-1,-1,1,-1,6694.32018,0,0,6395.791476,7758.016154,12791.58262,.9032258
88824594,"0111","20130207","201207","OH","44256",81659.965,28942.301,55966.75,64476.885,66581.405,-7,1,64,0,-1,1948,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,2241.579598,0,0,2162.968564,2483.134828,4325.937129,0
88828127,"0111","20130115","201207","VA","22304",115000,115000,115000,115000,115000,115000,0,89,0,-1,1923,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1687.276032,0,0,1641.489415,2007.574989,3282.978823,.483871
88830090,"0111","20130207","201207","VA","24521",114327.57,149095.22,125951.36,160362.22,44092.616,-7,1,59,0,2,1953,3,0,2,0,3,0,1,0,2,0,0,2,2,2,1,4609.103413,0,0,4408.139067,5171.9102,8816.278138,0
88836430,"0111","20130115","201207","NH","03833",70167.448,61900.606,74278.843,53489.659,53856.099,-8,1,34,0,-1,1978,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,7193.258603,0,0,7089.689583,8342.092215,14179.37957,.483871
88840286,"0111","20130212","201207","IL","60623",40000,40000,40000,40000,40000,40000,0,70,0,-1,1942,1,0,3,0,2,0,1,0,2,0,0,1,-1,2,-1,7442.148167,11097.61846,0,7190.348194,9081.761419,14380.69572,.4285714
88840651,"0111","20130307","201207","NY","10591",150000,150000,150000,150000,150000,150000,0,38,0,-1,1974,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,8956.126443,12918.41252,0,8893.792751,10513.71603,17787.58558,0
88841340,"0111","20130131","201207","NC","27265",129377.28,153501.43,83498.558,147413.7,94768.673,-7,1,63,0,-1,1949,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,4229.082037,0,0,4109.018298,4851.125954,8218.036466,1
88841818,"0111","20130224","201207","NY","11566",78000,78000,78000,78000,78000,78000,0,90,0,-1,1922,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,2757.019413,4118.020997,0,2637.470579,3314.158096,5274.941092,.8571429
88842123,"0111","20130130","201207","PA","16601",27000,27000,27000,27000,27000,27000,0,67,0,-1,1945,3,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,2622.934164,0,0,2511.806666,3052.889685,5023.613401,.9677419
88842758,"0111","20130115","201207","MI","48455",90270.188,91326.403,95728.75,78137.19,89667.712,-7,1,62,0,-1,1950,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,12621.71345,0,0,12423.80961,14042.84926,24847.61882,.483871
88846765,"0111","20130115","201207","KY","40056",74057.566,51852.355,113724.35,118803.22,61260.005,-7,1,59,0,-1,1953,2,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,25495.84756,0,0,24619.68694,28931.6545,49239.37374,.483871
88846831,"0111","20130207","201207","NY","11208",40000,40000,40000,40000,40000,40000,0,33,0,-1,1979,2,0,3,0,1,0,0,0,1,1,0,1,-1,2,-1,17139.61255,0,0,16321.6826,17763.42419,32643.36666,0
88849449,"0111","20130222","201207","DE","19707",50000,50000,50000,50000,50000,50000,0,25,0,-1,1987,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,5498.194186,7473.076195,0,5334.190114,6237.455627,10668.38071,.7857143
88849542,"0111","20130128","201207","KY","42420",32852.803,27327.09,30732.301,47084.483,39546.875,-8,1,68,0,-1,1944,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,5654.457014,0,0,5480.033485,6592.72228,10960.06683,.9032258
88849609,"0111","20130119","201207","VA","20110",90000,90000,90000,90000,90000,90000,0,41,0,-1,1971,2,0,1,0,3,0,0,0,2,2,0,-1,-1,1,-1,12121.34195,0,0,11836.22853,14375.88162,23672.45692,.6129032
88852999,"0111","20130111","201207","MN","56636",50000,50000,50000,50000,50000,50000,0,71,0,2,1941,3,0,2,0,3,0,0,0,1,0,0,2,2,2,1,2659.555085,0,0,2587.384304,3164.423704,5174.768595,.3548387
88853286,"0111","20130310","201207","CA","90277",81159.267,93623.343,77732.661,76893.144,91059.997,-7,1,38,0,2,1974,3,0,4,0,3,0,1,0,2,0,0,2,2,2,2,33298.27451,52476.59849,0,32157.45349,38389.95489,64314.90829,.3225806
88855132,"0111","20130324","201207","TX","75052",80591.538,239212.75,63350.978,92722.917,255498.12,-7,1,45,0,-1,1967,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,4170.484803,5977.069782,0,4052.084641,4783.909816,8104.169154,.7741935
88860190,"0111","20130201","201207","KY","40175",75000,75000,75000,75000,75000,75000,0,35,0,2,1977,3,0,2,0,3,0,0,0,2,3,0,2,2,2,1,18368.39876,0,0,18479.17564,20914.51521,36958.35144,0
88862925,"0111","20130111","201207","IL","61611",140000,140000,140000,140000,140000,140000,0,55,0,-1,1957,2,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,13443.21237,0,0,12813.61367,15727.74281,25627.22728,.3548387
88863034,"0111","20130115","201207","GA","30075",51000,51000,51000,51000,51000,51000,0,71,0,-1,1941,3,0,3,0,3,0,1,0,4,0,0,1,-1,2,-1,593.4024161,0,0,575.6952347,669.9054465,1151.390485,.483871
88863708,"0111","20130302","201207","MA","02138",15000,15000,15000,15000,15000,15000,0,23,0,-1,1989,3,0,4,0,2,0,0,0,2,0,0,2,1,2,-1,13315.37585,18359.38065,0,13548.60335,16594.66267,27097.20505,0
88865300,"0111","20130222","201207","CT","06830",250000,250000,250000,250000,250000,250000,0,47,0,-1,1965,3,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,6213.121177,8904.542419,0,6036.730519,7126.991894,12073.46085,.7857143
88867667,"0111","20130121","201207","IL","60139",15487.133,11572.485,5890.7046,24795.943,10281.741,-7,1,72,0,-1,1940,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,50729.74714,0,0,48380.93065,60097.65898,96761.86264,.6774194
88868105,"0111","20130203","201207","MO","64064",78469.692,88044.1,81402.217,84792.644,89699.134,-7,1,55,0,-1,1957,2,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,25040.83417,0,0,24180.31,28415.32375,48360.61988,0
88868226,"0111","20130321","201207","WV","26104",190191.81,215721.94,151040.57,207113.86,152311.8,-7,1,57,0,-1,1955,2,0,1,0,3,0,0,0,2,3,0,-1,-1,1,-1,6014.893401,8524.313221,0,5746.663277,6970.631657,11493.32626,.6774194
88869670,"0111","20130207","201207","NY","11542",85000,85000,85000,85000,85000,85000,0,48,0,2,1964,3,0,4,0,3,0,1,0,1,0,0,2,2,2,2,6719.725925,0,0,6426.735032,7540.255868,12853.47007,0
88870621,"0111","20130314","201207","MO","64152",20000,20000,20000,20000,20000,20000,0,71,0,-1,1941,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,4955.091356,7590.781442,0,4883.690364,5718.442809,9767.380705,.4516129
88870733,"0111","20130303","201207","VA","23192",250000,250000,250000,250000,250000,250000,0,45,0,-1,1967,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,4251.678009,6093.43454,0,4130.972769,4877.045504,8261.945409,0
88871981,"0111","20130201","201207","MA","02155",75000,75000,75000,75000,75000,75000,0,31,0,-1,1981,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,8181.077346,0,0,7937.046313,9281.066692,15874.09334,0
88872027,"0111","20130125","201207","NJ","07108",20000,20000,20000,20000,20000,20000,0,49,0,1,1963,2,0,4,0,2,0,1,0,1,1,0,2,2,2,-1,15629.78148,0,0,14972.95199,18479.13164,29945.90286,.8064516
88872157,"0111","20130119","201207","NY","11208",47000,47000,47000,47000,47000,47000,0,33,0,-1,1979,2,0,1,0,1,0,1,0,1,2,0,-1,-1,1,-1,24000.05986,0,0,22801.16324,25110.60358,45602.32959,.6129032
88872652,"0111","20130207","201207","VA","23692",150000,150000,150000,150000,150000,150000,0,59,0,-1,1953,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,4609.103413,0,0,4408.139067,5171.9102,8816.278138,0
88873118,"0111","20130119","201207","KY","40219",48000,48000,48000,48000,48000,48000,0,64,0,-1,1948,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,2822.983223,0,0,2745.734048,3187.616298,5491.467956,.6129032
88876650,"0111","20130222","201207","WI","53916",34637.489,29260.973,41302.463,38164.872,48223.428,-8,1,50,0,-1,1962,1,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,123994.5574,176500.3272,0,119044.2132,144351.0301,238088.4204,.7857143
88877415,"0111","20130321","201207","WI","53207",53829.44,59818.823,51503.163,51427.287,69740.728,-7,1,31,0,-1,1981,3,0,1,0,3,1,1,0,1,0,0,-1,-1,1,-1,8986.904792,12214.88765,0,8718.836961,10195.24192,17437.6747,.6774194
88878412,"0111","20130201","201207","CA","95240",12000,12000,12000,12000,12000,12000,0,74,0,-1,1938,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,85959.23988,0,0,81243.12665,103740.3545,162486.2513,0
88878757,"0111","20130211","201207","MT","59106",50000,50000,50000,50000,50000,50000,0,31,0,-1,1981,3,0,1,0,1,0,0,0,1,2,0,-1,-1,1,-1,3141.925049,4642.713625,0,3042.733376,3223.099769,6085.467088,.3928571
88879035,"0111","20130223","201207","KS","66202",130000,130000,130000,130000,130000,130000,0,54,0,-1,1958,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,13675.09475,19385.86995,0,13249.93307,14883.50934,26499.86615,.8214286
88879204,"0111","20130115","201207","IL","61820",25000,25000,25000,25000,25000,25000,0,26,0,2,1986,3,0,4,0,3,0,1,0,1,0,0,2,2,2,2,8915.876627,0,0,8649.927475,10114.66364,17299.85573,.483871
88880330,"0111","20130212","201207","MD","21054",64168.239,123293.75,36584.751,27937.793,54125.354,-7,1,85,0,-1,1927,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1858.897697,2776.541837,0,1778.292877,2234.543878,3556.58571,.4285714
88881430,"0111","20130121","201207","MI","49601",50000,50000,50000,50000,50000,50000,0,66,0,-1,1946,3,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,550.9811889,0,0,543.0417584,635.8620238,1086.083514,.6774194
88884431,"0111","20130310","201207","OH","44109",17000,17000,17000,17000,17000,17000,0,90,0,-1,1922,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,1161.854318,1765.974813,0,1122.555191,1335.01766,2245.110414,.3225806
88886565,"0111","20130121","201207","OK","74066",55982.344,71082.483,72732.047,64347.388,65108.116,-7,1,51,0,-1,1961,3,0,1,0,3,0,1,0,3,1,0,-1,-1,1,-1,4534.013415,0,0,4336.323114,5087.651139,8672.646232,.6774194
88887218,"0111","20130125","201207","NY","14830",7476.8292,19455.903,17931.511,22343.963,15083.907,-8,1,88,0,-1,1924,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,46911.35846,0,0,44739.33556,55574.15484,89478.67236,.8064516
88889687,"0111","20130202","201207","CA","92064",185000,185000,185000,185000,185000,185000,0,30,0,-1,1982,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,28276.44381,0,0,27103.13125,32205.78935,54206.26493,0
88890272,"0111","20130115","201207","NJ","07601",19491.187,13275.289,12231.001,16112.945,8416.8766,-8,1,27,0,-1,1985,3,0,1,0,2,0,0,0,1,0,0,-1,-1,1,-1,8276.958873,0,0,8198.951227,9700.30575,16397.90236,.483871
88892650,"0111","20130201","201207","IN","46142",150000,150000,150000,150000,150000,150000,0,27,0,-1,1985,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,15520.21363,0,0,15496.86134,17457.71842,30993.72356,0
88892753,"0111","20130115","201207","VA","23451",72000,72000,72000,72000,72000,72000,0,28,0,-1,1984,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,5655.151635,0,0,5486.465723,6415.51684,10972.93194,.483871
88892799,"0111","20130203","201207","CT","06379",70000,70000,70000,70000,70000,70000,0,57,0,-1,1955,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,6213.121177,0,0,6036.730519,7126.991894,12073.46085,0
88893040,"0111","20130116","201207","TN","38103",125000,125000,125000,125000,125000,125000,0,35,0,-1,1977,3,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,2018.17681,0,0,2030.348112,2297.924285,4060.696241,.516129
88893705,"0111","20130219","201207","VA","20198",60000,60000,60000,60000,60000,60000,0,56,0,-1,1956,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,4609.103413,6442.517894,0,4408.139067,5171.9102,8816.278138,.6785714
88893956,"0111","20130207","201207","GA","30252",150000,150000,150000,150000,150000,150000,0,41,0,2,1971,1,0,4,0,3,0,0,0,2,0,0,2,2,2,2,5453.730235,0,0,5378.541422,6182.717077,10757.08306,0
88894953,"0111","20130115","201207","NH","03246",50000,50000,50000,50000,50000,50000,0,66,0,-1,1946,3,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,2326.610278,0,0,2263.474424,2768.275324,4526.948838,.483871
88897860,"0111","20130111","201207","IN","47630",50000,50000,50000,50000,50000,50000,0,53,0,2,1959,2,0,4,0,3,0,0,0,2,0,0,2,2,2,2,1992.847884,0,0,1928.885601,2240.055745,3857.771102,.3548387
88903958,"0111","20130125","201207","VA","23824",25000,25000,25000,25000,25000,25000,0,72,0,-1,1940,2,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,1891.057423,0,0,1809.058105,2273.202443,3618.116164,.8064516
88906922,"0111","20130131","201207","WA","98239",140000,140000,140000,140000,140000,140000,0,79,0,-1,1933,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1977.33624,0,0,1893.561194,2301.464326,3787.12244,1
88909192,"0111","20130119","201207","NH","03784",100569.41,204224.92,31897.497,58225.868,43907.513,-7,1,59,0,-1,1953,1,0,1,0,3,0,0,0,2,0,0,-1,-1,1,-1,9416.197969,0,0,8968.650851,10754.27753,17937.30171,.6129032
88911122,"0111","20130211","201207","MI","48150",190000,190000,190000,190000,190000,190000,0,57,0,-1,1955,3,0,1,0,3,0,1,0,5,0,0,-1,-1,1,-1,13682.78181,19396.76716,0,13257.38114,14891.87568,26514.76229,.3928571
88911140,"0111","20130111","201207","CA","95914",33000,33000,33000,33000,33000,33000,0,70,0,-1,1942,2,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,13240.26192,0,0,12484.50679,16131.35608,24969.01385,.3548387
88911421,"0111","20130314","201207","PA","18042",20000,20000,20000,20000,20000,20000,0,77,0,-1,1935,2,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,34519.82006,51941.51997,0,32945.57364,41891.03214,65891.14799,.4516129
88912277,"0111","20130224","201207","NJ","08901",53000,53000,53000,53000,53000,53000,0,33,0,-1,1979,3,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,7538.637689,10505.93742,0,7430.095878,8742.631712,14860.19218,.8571429
88914374,"0111","20130209","201207","CA","92324",184000,184000,184000,184000,184000,184000,0,18,0,-1,1994,1,0,4,0,3,0,0,0,3,1,0,2,1,2,-1,98351.46204,0,0,96436.57859,121244.3439,192873.1553,0
88914981,"0111","20130208","201207","ME","04256",5084.0962,70783.803,849.64957,33634.657,60375.777,-8,1,75,0,-1,1937,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,46438.25152,0,0,44288.13375,55013.68251,88576.26871,0
88917106,"0111","20130212","201207","MI","49849",90000,90000,90000,90000,90000,90000,0,58,0,-1,1954,2,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,2784.414572,4031.610158,0,2688.728622,3159.640809,5377.457229,.4285714
88917946,"0111","20130125","201207","TX","76048",63791.525,87943.369,47483.885,41026.907,38170.94,-7,1,69,0,-1,1943,3,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,1794.189865,0,0,1718.174296,2088.296308,3436.34864,.8064516
88919753,"0111","20130131","201207","WA","99202",50000,50000,50000,50000,50000,50000,0,27,0,-1,1985,3,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,6113.39641,0,0,5931.041645,6935.375061,11862.08382,1
88921354,"0111","20130307","201207","MD","21222",30000,30000,30000,30000,30000,30000,0,58,0,-1,1954,1,0,3,0,3,0,1,0,3,0,0,1,-1,2,-1,8436.84741,12009.44912,0,8100.015703,9821.944122,16200.03099,0
88922605,"0111","20130220","201207","MD","21740",15000,15000,15000,15000,15000,15000,0,45,0,-1,1967,1,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,8436.84741,12009.44912,0,8100.015703,9821.944122,16200.03099,.7142857
88924298,"0111","20130121","201207","NE","68506",59660.399,59091.543,64407.475,51563.807,53118.035,-8,1,19,0,-1,1993,2,0,4,0,3,0,1,0,3,3,0,2,1,2,-1,53481.36126,0,0,53117.08014,67269.62967,106234.1589,.6774194
88924467,"0111","20130215","201207","AZ","85258",56568.21,145662.2,64084.219,69291.641,86955.314,-7,1,75,0,-1,1937,3,0,3,0,2,0,0,0,1,0,0,1,-1,2,-1,554.517314,832.5407103,0,542.1918928,666.7546661,1084.383745,.5357143
88927486,"0111","20130204","201207","NY","11731",68323.937,61620.95,57209.894,53140.757,65583.844,-7,1,46,0,-1,1966,3,0,1,0,3,0,0,0,2,2,0,-1,-1,1,-1,6198.626583,0,0,6022.647428,7110.365331,12045.29467,0
88929190,"0111","20130307","201207","WA","98611",100000,100000,100000,100000,100000,100000,0,39,0,2,1973,3,0,2,0,3,0,0,0,2,2,0,2,2,2,1,6640.846041,9578.827315,0,6594.626455,7795.77755,13189.25296,0
88931979,"0111","20130312","201207","VT","05446",40000,40000,40000,40000,40000,40000,0,83,0,-1,1929,1,0,3,0,3,0,0,0,5,1,0,1,-1,2,-1,5138.730422,7701.456988,0,4900.804246,6087.664258,9801.608627,.3870968
88933236,"0111","20130119","201207","VA","23060",34000,34000,34000,34000,34000,34000,0,76,0,-1,1936,2,0,3,0,1,0,0,0,2,0,0,1,-1,2,-1,415.3691621,0,0,390.434855,441.6683348,780.8697207,.6129032
88934176,"0111","20130121","201207","MO","63334",46000,46000,46000,46000,46000,46000,0,49,0,-1,1963,3,0,1,0,3,0,0,0,1,1,0,-1,-1,1,-1,1373.468111,0,0,1351.932635,1528.113099,2703.865226,.6774194
88936358,"0111","20130119","201207","MA","02176",25000,25000,25000,25000,25000,25000,0,53,0,-1,1959,1,0,1,0,3,0,0,0,1,0,0,-1,-1,1,-1,9878.802885,0,0,9409.268389,11282.62046,18818.53678,.6129032
88937515,"0111","20130201","201207","MD","21113",50000,50000,50000,50000,50000,50000,0,76,0,-1,1936,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,4372.982161,0,0,4203.812681,5280.610908,8407.62526,0
88939407,"0111","20130125","201207","NC","28610",80000,80000,80000,80000,80000,80000,0,43,0,-1,1969,1,0,1,0,3,0,1,0,2,2,0,-1,-1,1,-1,21016.65783,0,0,20622.63442,25039.20314,41245.26862,.8064516
88940962,"0111","20130219","201207","NC","27613",150000,150000,150000,150000,150000,150000,0,28,0,-1,1984,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,5188.883401,7231.291189,0,5114.17351,6017.598729,10228.34731,.6785714
88941820,"0111","20130226","201207","GA","30102",26000,26000,26000,26000,26000,26000,0,59,0,-1,1953,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,20139.67593,29044.77648,0,19433.38793,22309.95087,38866.77588,.9285714
88942630,"0111","20130222","201207","NY","14883",20000,20000,20000,20000,20000,20000,0,53,0,-1,1959,1,0,1,0,3,0,1,0,2,6,0,-1,-1,1,-1,113755.3534,161925.3096,0,109213.798,132430.8324,218427.5905,.7857143
88944858,"0111","20130219","201207","VA","20176",55776.367,69078.083,67293.903,77197.225,85813.322,-7,1,56,0,-1,1956,3,0,1,0,3,0,1,0,1,1,0,-1,-1,1,-1,4609.103413,6442.517894,0,4408.139067,5171.9102,8816.278138,.6785714
88945985,"0111","20130219","201207","PA","19003",24098.216,6693.2315,22938.759,19840.533,37444.661,-7,1,86,0,-1,1926,1,0,3,0,3,0,0,0,1,0,0,1,-1,2,-1,5075.522461,7606.726703,0,4840.522849,6012.784119,9681.045832,.6785714
88946030,"0111","20130118","201207","CA","93424",217410.27,151407.19,223331.13,158128.53,176958.43,-7,1,65,0,-1,1947,2,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,9455.516387,0,0,8936.743931,11411.439,17873.48764,.5806451
88947176,"0111","20130125","201207","OH","45601",50000,50000,50000,50000,50000,50000,0,59,0,-1,1953,1,0,3,0,3,0,1,0,2,0,0,1,-1,2,-1,2817.380543,0,0,2740.284682,3181.289943,5480.569225,.8064516
88947194,"0111","20130201","201207","NM","87507",85000,85000,85000,85000,85000,85000,0,64,0,-1,1948,3,0,3,0,1,0,1,0,2,0,0,1,-1,2,-1,2711.43959,0,0,2548.034469,2691.305953,5096.069075,0
88950242,"0111","20130301","201207","WV","25414",32766.833,47107.833,40848.316,27000.493,29543.77,-8,1,50,0,-1,1962,1,0,1,0,3,0,1,0,2,0,0,-1,-1,1,-1,8477.843942,12067.80572,0,8139.375494,9869.671149,16278.75057,0
88950493,"0111","20130213","201207","GA","30043",80000,80000,80000,80000,80000,80000,0,30,0,-1,1982,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,1692.369759,2391.954776,0,1689.823356,1903.640981,3379.646809,.4642857
88951575,"0111","20130126","201207","PA","15136",106000,106000,106000,106000,106000,106000,0,33,0,-1,1979,3,0,1,0,3,0,1,0,1,0,0,-1,-1,1,-1,8109.413048,0,0,7867.519669,9199.766748,15735.04004,.8387097
88955461,"0111","20130115","201207","PA","19348",250000,250000,250000,250000,250000,250000,0,48,0,-1,1964,3,0,1,0,3,0,0,0,1,1,0,-1,-1,1,-1,6096.850331,0,0,5923.760606,6993.619093,11847.52102,.483871
88958622,"0111","20130131","201207","MN","55435",100000,100000,100000,100000,100000,100000,0,72,0,-1,1940,3,0,3,0,3,0,1,0,1,0,0,1,-1,2,-1,26210.32404,0,0,25099.85479,30506.76185,50199.71027,1
88959302,"0111","20130201","201207","IN","46975",35000,35000,35000,35000,35000,35000,0,64,0,2,1948,2,0,2,0,3,0,1,0,2,0,0,2,2,2,1,2790.522153,0,0,2694.626317,3166.571444,5389.252619,0
88960139,"0111","20130125","201207","MN","55904",150000,150000,150000,150000,150000,150000,0,53,0,-1,1959,3,0,1,0,3,0,1,0,2,1,0,-1,-1,1,-1,7265.061665,0,0,6948.293254,8152.181274,13896.58651,.8064516
88960362,"0111","20130111","201207","CA","95816",64959.819,70716.407,58676.124,52837.619,67323.843,-8,1,33,0,-1,1979,1,0,1,0,3,0,1,0,3,0,0,-1,-1,1,-1,124173.9146,0,0,119479.0836,146731.1335,238958.1718,.3548387
88962629,"0111","20130205","201207","KY","40741",35000,35000,35000,35000,35000,35000,0,74,0,-1,1938,2,0,3,0,3,0,0,0,1,1,0,1,-1,2,-1,5654.457014,0,0,5480.033485,6592.72228,10960.06683,0
88963185,"0111","20130121","201207","WA","98122",100000,100000,100000,100000,100000,100000,0,41,0,-1,1971,3,0,1,0,3,0,0,0,2,1,0,-1,-1,1,-1,6640.846041,0,0,6594.626455,7795.77755,13189.25296,.6774194
88963680,"0111","20130301","201207","NY","14304",40000,40000,40000,40000,40000,40000,0,75,0,-1,1937,1,0,3,0,3,0,0,0,2,0,0,1,-1,2,-1,46911.35846,70306.43364,0,44739.33556,55574.15484,89478.67236,0
